Label1,X1,Y1,X2,Y2,R1,XMid,YMid,Label2,X3,Y3,X4,Y4,R2,Label3,X5,Y5,X6,Y6,R3
Field,38997.9,22922.3,39212,23136.4,,39104.9,23029.3,Line,38688,21460,39007,21393,,Line,38549,21489,38688,21460,
Field,38355.5,23136.4,38569.6,23350.5,,38462.6,23243.4,Line,38268,21546.1,37986.3,21600.4,,Line,38549.1,21489.1,38268,21546.1,
Field,38569.6,23136.4,38783.8,23350.5,,38676.7,23243.4,Line,38549.1,21489.1,38268,21546.1,,Line,38268,21546.1,37986.3,21600.4,
Field,38355.5,23350.5,38569.6,23564.6,,38462.6,23457.6,Line,38268,21546.1,37986.3,21600.4,,Line,37986.3,21600.4,37704.2,21652.1,
Field,38569.6,23350.5,38676.7,23457.6,,38623.2,23404,Line,38268,21546.1,37986.3,21600.4,,Line,38549.1,21489.1,38268,21546.1,
Field,38676.7,23350.5,38783.8,23457.6,,38730.2,23404,Line,38549.1,21489.1,38268,21546.1,,Line,38268,21546.1,37986.3,21600.4,
Field,38569.6,23457.6,38676.7,23564.6,,38623.2,23511.1,Line,38268,21546.1,37986.3,21600.4,,Line,38549.1,21489.1,38268,21546.1,
Field,38676.7,23457.6,38783.8,23564.6,,38730.2,23511.1,Line,38549.1,21489.1,38268,21546.1,,Line,38268,21546.1,37986.3,21600.4,
Field,38783.8,23136.4,38890.8,23243.4,,38837.3,23189.9,Line,38549.1,21489.1,38268,21546.1,,Line,38549,21489,38688,21460,
Field,38890.8,23136.4,38997.9,23243.4,,38944.3,23189.9,Line,38549,21489,38688,21460,,Line,38549.1,21489.1,38268,21546.1,
Field,38783.8,23243.4,38890.8,23350.5,,38837.3,23297,Line,38549.1,21489.1,38268,21546.1,,Line,38549,21489,38688,21460,
Field,38890.8,23243.4,38997.9,23350.5,,38944.3,23297,Line,38549,21489,38688,21460,,Line,38549.1,21489.1,38268,21546.1,
Field,38997.9,23136.4,39104.9,23243.4,,39051.4,23189.9,Line,38688,21460,39007,21393,,Line,38549,21489,38688,21460,
Field,39104.9,23136.4,39212,23243.4,,39158.5,23189.9,Line,38688,21460,39007,21393,,Line,38549,21489,38688,21460,
Field,38997.9,23243.4,39104.9,23350.5,,39051.4,23297,Line,38549,21489,38688,21460,,Line,38682,21432,38688,21460,
Field,39104.9,23243.4,39212,23350.5,,39158.5,23297,Line,38688,21460,39007,21393,,Line,38549,21489,38688,21460,
Field,38783.8,23350.5,38997.9,23564.6,,38890.8,23457.6,Line,38549.1,21489.1,38268,21546.1,,Line,38549,21489,38688,21460,
Field,38997.9,23350.5,39104.9,23457.6,,39051.4,23404,Line,38549,21489,38688,21460,,Line,38682,21432,38688,21460,
Field,39104.9,23350.5,39212,23457.6,,39158.5,23404,Line,38688,21460,39007,21393,,Line,38549,21489,38688,21460,
Field,38997.9,23457.6,39104.9,23564.6,,39051.4,23511.1,Line,38549,21489,38688,21460,,Line,38682,21432,38688,21460,
Field,39104.9,23457.6,39212,23564.6,,39158.5,23511.1,Line,38688,21460,39007,21393,,Line,38549,21489,38688,21460,
Field,39212,16712.6,39426.1,16926.8,,39319.1,16819.7,Line,39678.5,17990.6,38013.5,18402.2,,Line,39734,17977.8,39678.5,17990.6,
Field,39426.1,16712.6,39640.2,16926.8,,39533.2,16819.7,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39212,16926.8,39426.1,17140.9,,39319.1,17033.8,Line,39678.5,17990.6,38013.5,18402.2,,Line,39734,17977.8,39678.5,17990.6,
Field,39426.1,16926.8,39533.2,17033.8,,39479.7,16980.3,Line,39734,17977.8,39678.5,17990.6,,Line,39734,17977.8,40474,21055,
Field,39533.2,16926.8,39640.2,17033.8,,39586.7,16980.3,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39426.1,17033.8,39533.2,17140.9,,39479.7,17087.4,Line,39734,17977.8,39678.5,17990.6,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39533.2,17033.8,39640.2,17140.9,,39586.7,17087.4,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39640.2,16712.6,40068.5,17140.9,,39854.4,16926.8,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39212,17140.9,39426.1,17355,,39319.1,17247.9,Line,39678.5,17990.6,38013.5,18402.2,,Line,39734,17977.8,39678.5,17990.6,
Field,39426.1,17140.9,39533.2,17247.9,,39479.7,17194.4,Line,39678.5,17990.6,38013.5,18402.2,,Line,39734,17977.8,39678.5,17990.6,
Field,39533.2,17140.9,39640.2,17247.9,,39586.7,17194.4,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39426.1,17247.9,39533.2,17355,,39479.7,17301.5,Line,39678.5,17990.6,38013.5,18402.2,,Line,39734,17977.8,39678.5,17990.6,
Field,39533.2,17247.9,39640.2,17355,,39586.7,17301.5,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39212,17355,39426.1,17569.1,,39319.1,17462.1,Line,39678.5,17990.6,38013.5,18402.2,,Line,39734,17977.8,39678.5,17990.6,
Field,39426.1,17355,39533.2,17462.1,,39479.7,17408.5,Line,39678.5,17990.6,38013.5,18402.2,,Line,39734,17977.8,39678.5,17990.6,
Field,39533.2,17355,39640.2,17462.1,,39586.7,17408.5,Line,39734,17977.8,39678.5,17990.6,,Line,39734,17977.8,40474,21055,
Field,39426.1,17462.1,39533.2,17569.1,,39479.7,17515.6,Line,39678.5,17990.6,38013.5,18402.2,,Line,39734,17977.8,39678.5,17990.6,
Field,39533.2,17462.1,39640.2,17569.1,,39586.7,17515.6,Line,39734,17977.8,39678.5,17990.6,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39640.2,17140.9,40068.5,17569.1,,39854.4,17355,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,40068.5,16712.6,40925,17569.1,,40496.8,17140.9,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39212,17569.1,39640.2,17997.4,,39426.1,17783.3,Line,39678.5,17990.6,38013.5,18402.2,,Line,39734,17977.8,39678.5,17990.6,
Field,39640.2,17569.1,39854.4,17783.3,,39747.3,17676.2,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39854.4,17569.1,40068.5,17783.3,,39961.4,17676.2,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39640.2,17783.3,39747.3,17890.3,,39693.8,17836.8,Line,39734,17977.8,39678.5,17990.6,,Line,39734,17977.8,40474,21055,
Field,39747.3,17783.3,39854.4,17890.3,,39800.8,17836.8,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39640.2,17890.3,39747.3,17997.4,,39693.8,17943.9,Line,39734,17977.8,39678.5,17990.6,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39747.3,17890.3,39854.4,17997.4,,39800.8,17943.9,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39854.4,17783.3,40068.5,17997.4,,39961.4,17890.3,Line,39734,17977.8,40474,21055,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39212,17997.4,39319.1,18104.4,,39265.5,18050.9,Line,39678.5,17990.6,38013.5,18402.2,,Line,39295,18156.8,39122.2,18197,
Field,39319.1,17997.4,39426.1,18104.4,,39372.6,18050.9,Line,39678.5,17990.6,38013.5,18402.2,,Line,39467.7,18115.5,39295,18156.8,
Field,39212,18104.4,39319.1,18211.5,,39265.5,18158,Line,39295,18156.8,39122.2,18197,,Line,39467.7,18115.5,39295,18156.8,
Field,39319.1,18104.4,39426.1,18211.5,,39372.6,18158,Line,39467.7,18115.5,39295,18156.8,,Line,39295,18156.8,39122.2,18197,
Field,39426.1,17997.4,39533.2,18104.4,,39479.7,18050.9,Line,39678.5,17990.6,38013.5,18402.2,,Line,39640,18073.2,39467.7,18115.5,
Field,39533.2,17997.4,39640.2,18104.4,,39586.7,18050.9,Line,39640,18073.2,39467.7,18115.5,,Line,39678.5,17990.6,38013.5,18402.2,
Field,39426.1,18104.4,39533.2,18211.5,,39479.7,18158,Line,39640,18073.2,39467.7,18115.5,,Line,39467.7,18115.5,39295,18156.8,
Field,39533.2,18104.4,39640.2,18211.5,,39586.7,18158,Line,39640,18073.2,39467.7,18115.5,,Line,39656,18141,39639,18073,
Field,39212,18211.5,39319.1,18318.6,,39265.5,18265,Line,39295,18156.8,39122.2,18197,,Line,39467.7,18115.5,39295,18156.8,
Field,39319.1,18211.5,39426.1,18318.6,,39372.6,18265,Line,39467.7,18115.5,39295,18156.8,,Line,39295,18156.8,39122.2,18197,
Field,39212,18318.6,39319.1,18425.6,,39265.5,18372.1,Line,39200,18521,39175,18417,,Line,39114,18286,39147,18424,
Field,39319.1,18318.6,39426.1,18425.6,,39372.6,18372.1,Line,39200,18521,39760,18387,,Line,39207,18549,39766,18415,
Field,39426.1,18211.5,39533.2,18318.6,,39479.7,18265,Line,39467.7,18115.5,39295,18156.8,,Line,39640,18073.2,39467.7,18115.5,
Field,39533.2,18211.5,39640.2,18318.6,,39586.7,18265,Line,39760,18387,39697,18131,,Line,39697,18131,39656,18141,
Field,39426.1,18318.6,39533.2,18425.6,,39479.7,18372.1,Line,39200,18521,39760,18387,,Line,39207,18549,39766,18415,
Field,39533.2,18318.6,39640.2,18425.6,,39586.7,18372.1,Line,39200,18521,39760,18387,,Line,39207,18549,39766,18415,
Field,39640.2,17997.4,39747.3,18104.4,,39693.8,18050.9,Line,39734,17977.8,40474,21055,,Line,39640,18073.2,39467.7,18115.5,
Field,39747.3,17997.4,39854.4,18104.4,,39800.8,18050.9,Line,39734,17977.8,40474,21055,,Line,39734,17977.8,39678.5,17990.6,
Field,39640.2,18104.4,39747.3,18211.5,,39693.8,18158,Line,39760,18387,39697,18131,,Line,39697,18131,39656,18141,
Field,39747.3,18104.4,39854.4,18211.5,,39800.8,18158,Line,39734,17977.8,40474,21055,,Line,39760,18387,39697,18131,
Field,39854.4,17997.4,40068.5,18211.5,,39961.4,18104.4,Line,39734,17977.8,40474,21055,,Line,39734,17977.8,39678.5,17990.6,
Field,39640.2,18211.5,39747.3,18318.6,,39693.8,18265,Line,39760,18387,39697,18131,,Line,39734,17977.8,40474,21055,
Field,39747.3,18211.5,39854.4,18318.6,,39800.8,18265,Line,39734,17977.8,40474,21055,,Line,39760,18387,39697,18131,
Field,39640.2,18318.6,39747.3,18425.6,,39693.8,18372.1,Line,39200,18521,39760,18387,,Line,39207,18549,39766,18415,
Field,39747.3,18318.6,39854.4,18425.6,,39800.8,18372.1,Line,39734,17977.8,40474,21055,,Line,39760,18387,39697,18131,
Field,39854.4,18211.5,40068.5,18425.6,,39961.4,18318.6,Line,39734,17977.8,40474,21055,,Line,39760,18387,39697,18131,
Field,40068.5,17569.1,40925,18425.6,,40496.8,17997.4,Line,39734,17977.8,40474,21055,,Line,39734,17977.8,39678.5,17990.6,
Field,39212,18425.6,39319.1,18532.7,,39265.5,18479.2,Line,39200,18521,39760,18387,,Line,39207,18549,39766,18415,
Field,39319.1,18425.6,39426.1,18532.7,,39372.6,18479.2,Line,39200,18521,39760,18387,,Line,39207,18549,39766,18415,
Field,39212,18532.7,39319.1,18639.8,,39265.5,18586.2,Line,39207,18549,39766,18415,,Line,39210,18562,39207,18549,
Field,39319.1,18532.7,39426.1,18639.8,,39372.6,18586.2,Line,39207,18549,39766,18415,,Line,39200,18521,39760,18387,
Field,39426.1,18425.6,39640.2,18639.8,,39533.2,18532.7,Line,39207,18549,39766,18415,,Line,39200,18521,39760,18387,
Field,39212,18639.8,39319.1,18746.8,,39265.5,18693.3,Line,39266,18797,39243,18700,,Line,39216,18707,39182,18569,
Field,39319.1,18639.8,39426.1,18746.8,,39372.6,18693.3,Line,39273,18825,39832,18691,,Line,39266,18797,39243,18700,
Field,39212,18746.8,39319.1,18853.9,,39265.5,18800.4,Line,39266,18797,39273,18825,,Line,39197,18813,39266,18797,
Field,39319.1,18746.8,39426.1,18853.9,,39372.6,18800.4,Line,39273,18825,39832,18691,,Line,39359,18848,39801,18742,
Field,39426.1,18639.8,39533.2,18746.8,,39479.7,18693.3,Line,39273,18825,39832,18691,,Line,39359,18848,39801,18742,
Field,39533.2,18639.8,39640.2,18746.8,,39586.7,18693.3,Line,39273,18825,39832,18691,,Line,39359,18848,39801,18742,
Field,39426.1,18746.8,39533.2,18853.9,,39479.7,18800.4,Line,39359,18848,39801,18742,,Line,39273,18825,39832,18691,
Field,39533.2,18746.8,39640.2,18853.9,,39586.7,18800.4,Line,39359,18848,39801,18742,,Line,39273,18825,39832,18691,
Field,39640.2,18425.6,39747.3,18532.7,,39693.8,18479.2,Line,39207,18549,39766,18415,,Line,39200,18521,39760,18387,
Field,39747.3,18425.6,39854.4,18532.7,,39800.8,18479.2,Line,39832,18691,39766,18415,,Line,39734,17977.8,40474,21055,
Field,39640.2,18532.7,39747.3,18639.8,,39693.8,18586.2,Line,39832,18691,39766,18415,,Line,39273,18825,39832,18691,
Field,39747.3,18532.7,39854.4,18639.8,,39800.8,18586.2,Line,39832,18691,39766,18415,,Line,39734,17977.8,40474,21055,
Field,39854.4,18425.6,40068.5,18639.8,,39961.4,18532.7,Line,39734,17977.8,40474,21055,,Line,39832,18691,39766,18415,
Field,39640.2,18639.8,39747.3,18746.8,,39693.8,18693.3,Line,39273,18825,39832,18691,,Line,39359,18848,39801,18742,
Field,39747.3,18639.8,39854.4,18746.8,,39800.8,18693.3,Line,39273,18825,39832,18691,,Line,39832,18691,39766,18415,
Field,39640.2,18746.8,39747.3,18853.9,,39693.8,18800.4,Line,39359,18848,39801,18742,,Line,39273,18825,39832,18691,
Field,39747.3,18746.8,39854.4,18853.9,,39800.8,18800.4,Line,39890,19114,39801,18742,,Line,39359,18848,39801,18742,
Field,39854.4,18639.8,40068.5,18853.9,,39961.4,18746.8,Line,39734,17977.8,40474,21055,,Line,39832,18691,39766,18415,
Field,39212,18853.9,39319.1,18960.9,,39265.5,18907.4,Line,39214,18883,39331,18854,,Line,39214,18883,39197,18813,
Field,39319.1,18853.9,39426.1,18960.9,,39372.6,18907.4,Line,39377,18924,39359,18848,,Line,39377,18924,39350,18930,
Field,39212,18960.9,39319.1,19068,,39265.5,19014.5,Line,39350,18930,39331,18854,,Line,39431,19145,39377,18924,
Field,39319.1,18960.9,39426.1,19068,,39372.6,19014.5,Line,39431,19145,39377,18924,,Line,39377,18924,39350,18930,
Field,39426.1,18853.9,39533.2,18960.9,,39479.7,18907.4,Line,39359,18848,39801,18742,,Line,39431,19145,39377,18924,
Field,39533.2,18853.9,39640.2,18960.9,,39586.7,18907.4,Line,39359,18848,39801,18742,,Line,39273,18825,39832,18691,
Field,39426.1,18960.9,39533.2,19068,,39479.7,19014.5,Line,39431,19145,39377,18924,,Line,39377,18924,39359,18848,
Field,39533.2,18960.9,39640.2,19068,,39586.7,19014.5,Line,39449,19221,39890,19114,,Line,39431,19145,39377,18924,
Field,39212,19068,39319.1,19175.1,,39265.5,19121.5,Line,39262,19265,39421,19227,,Line,39421,19227,39403,19151,
Field,39319.1,19068,39426.1,19175.1,,39372.6,19121.5,Line,39421,19227,39403,19151,,Line,39431,19145,39377,18924,
Field,39212,19175.1,39319.1,19282.1,,39265.5,19228.6,Line,39262,19265,39421,19227,,Line,39295,19402,39262,19265,
Field,39319.1,19175.1,39426.1,19282.1,,39372.6,19228.6,Line,39262,19265,39421,19227,,Line,39421,19227,39403,19151,
Field,39426.1,19068,39533.2,19175.1,,39479.7,19121.5,Line,39431,19145,39377,18924,,Line,39449,19221,39431,19145,
Field,39533.2,19068,39640.2,19175.1,,39586.7,19121.5,Line,39449,19221,39890,19114,,Line,39383,19280,39900,19155,
Field,39426.1,19175.1,39533.2,19282.1,,39479.7,19228.6,Line,39449,19221,39890,19114,,Line,39383,19280,39900,19155,
Field,39533.2,19175.1,39640.2,19282.1,,39586.7,19228.6,Line,39383,19280,39900,19155,,Line,39449,19221,39890,19114,
Field,39640.2,18853.9,39747.3,18960.9,,39693.8,18907.4,Line,39359,18848,39801,18742,,Line,39890,19114,39801,18742,
Field,39747.3,18853.9,39854.4,18960.9,,39800.8,18907.4,Line,39890,19114,39801,18742,,Line,39734,17977.8,40474,21055,
Field,39640.2,18960.9,39747.3,19068,,39693.8,19014.5,Line,39449,19221,39890,19114,,Line,39890,19114,39801,18742,
Field,39747.3,18960.9,39854.4,19068,,39800.8,19014.5,Line,39890,19114,39801,18742,,Line,39449,19221,39890,19114,
Field,39854.4,18853.9,39961.4,18960.9,,39907.9,18907.4,Line,39734,17977.8,40474,21055,,Line,39890,19114,39801,18742,
Field,39961.4,18853.9,40068.5,18960.9,,40015,18907.4,Line,39734,17977.8,40474,21055,,Line,39890,19114,39801,18742,
Field,39854.4,18960.9,39961.4,19068,,39907.9,19014.5,Line,39890,19114,39801,18742,,Line,39734,17977.8,40474,21055,
Field,39961.4,18960.9,40068.5,19068,,40015,19014.5,Line,39734,17977.8,40474,21055,,Line,39890,19114,39801,18742,
Field,39640.2,19068,39747.3,19175.1,,39693.8,19121.5,Line,39449,19221,39890,19114,,Line,39383,19280,39900,19155,
Field,39747.3,19068,39854.4,19175.1,,39800.8,19121.5,Line,39449,19221,39890,19114,,Line,39383,19280,39900,19155,
Field,39640.2,19175.1,39747.3,19282.1,,39693.8,19228.6,Line,39383,19280,39900,19155,,Line,39449,19221,39890,19114,
Field,39747.3,19175.1,39854.4,19282.1,,39800.8,19228.6,Line,39383,19280,39900,19155,,Line,39449,19221,39890,19114,
Field,39854.4,19068,39961.4,19175.1,,39907.9,19121.5,Line,39449,19221,39890,19114,,Line,39924,19252,39900,19155,
Field,39961.4,19068,40068.5,19175.1,,40015,19121.5,Line,39734,17977.8,40474,21055,,Line,39993,19236,39924,19252,
Field,39854.4,19175.1,39961.4,19282.1,,39907.9,19228.6,Line,39924,19252,39900,19155,,Line,39993,19236,39924,19252,
Field,39961.4,19175.1,40068.5,19282.1,,40015,19228.6,Line,39734,17977.8,40474,21055,,Line,39993,19236,39924,19252,
Field,40068.5,18425.6,40925,19282.1,,40496.8,18853.9,Line,39734,17977.8,40474,21055,,Line,39993,19236,39924,19252,
Field,39212,19282.1,39319.1,19389.2,,39265.5,19335.7,Line,39276,19320,39253,19325.3,,Line,39295,19402,39262,19265,
Field,39319.1,19282.1,39426.1,19389.2,,39372.6,19335.7,Line,39383,19280,39406,19377,,Line,39406,19377,39295,19402,
Field,39212,19389.2,39319.1,19496.3,,39265.5,19442.7,Line,39406,19377,39295,19402,,Line,39259.6,19352.9,39236.5,19358.2,
Field,39319.1,19389.2,39426.1,19496.3,,39372.6,19442.7,Line,39450,19557,39406,19377,,Line,39406,19377,39295,19402,
Field,39426.1,19282.1,39533.2,19389.2,,39479.7,19335.7,Line,39383,19280,39900,19155,,Line,39383,19280,39406,19377,
Field,39533.2,19282.1,39640.2,19389.2,,39586.7,19335.7,Line,39383,19280,39900,19155,,Line,39449,19221,39890,19114,
Field,39426.1,19389.2,39533.2,19496.3,,39479.7,19442.7,Line,39450,19557,39406,19377,,Line,39383,19280,39406,19377,
Field,39533.2,19389.2,39640.2,19496.3,,39586.7,19442.7,Line,39450,19557,39406,19377,,Line,39450,19557,39666,20453,
Field,39212,19496.3,39426.1,19710.4,,39319.1,19603.3,Line,39598,20353,39408,19567,,Line,39408,19567,39450,19557,
Field,39426.1,19496.3,39533.2,19603.3,,39479.7,19549.8,Line,39450,19557,39406,19377,,Line,39598,20353,39408,19567,
Field,39533.2,19496.3,39640.2,19603.3,,39586.7,19549.8,Line,39450,19557,39666,20453,,Line,39450,19557,39406,19377,
Field,39426.1,19603.3,39533.2,19710.4,,39479.7,19656.9,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39533.2,19603.3,39640.2,19710.4,,39586.7,19656.9,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39640.2,19282.1,39747.3,19389.2,,39693.8,19335.7,Line,39383,19280,39900,19155,,Line,39449,19221,39890,19114,
Field,39747.3,19282.1,39854.4,19389.2,,39800.8,19335.7,Line,39993,19236,39924,19252,,Line,39383,19280,39900,19155,
Field,39640.2,19389.2,39747.3,19496.3,,39693.8,19442.7,Line,39383,19280,39900,19155,,Line,39450,19557,39406,19377,
Field,39747.3,19389.2,39854.4,19496.3,,39800.8,19442.7,Line,39993,19236,39924,19252,,Line,40226,20202,39993,19236,
Field,39854.4,19282.1,39961.4,19389.2,,39907.9,19335.7,Line,39993,19236,39924,19252,,Line,40226,20202,39993,19236,
Field,39961.4,19282.1,40068.5,19389.2,,40015,19335.7,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,39854.4,19389.2,39961.4,19496.3,,39907.9,19442.7,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,39961.4,19389.2,40068.5,19496.3,,40015,19442.7,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,39640.2,19496.3,39747.3,19603.3,,39693.8,19549.8,Line,39450,19557,39666,20453,,Line,39450,19557,39406,19377,
Field,39747.3,19496.3,39854.4,19603.3,,39800.8,19549.8,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,39640.2,19603.3,39747.3,19710.4,,39693.8,19656.9,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39747.3,19603.3,39854.4,19710.4,,39800.8,19656.9,Line,40226,20202,39993,19236,,Line,39450,19557,39666,20453,
Field,39854.4,19496.3,40068.5,19710.4,,39961.4,19603.3,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,39212,19710.4,39319.1,19817.4,,39265.5,19763.9,Line,38991,19413,39091,19827,,Line,39598,20353,39408,19567,
Field,39319.1,19710.4,39426.1,19817.4,,39372.6,19763.9,Line,39598,20353,39408,19567,,Line,39450,19557,39666,20453,
Field,39212,19817.4,39319.1,19924.5,,39265.5,19871,Line,39141,20034,39091,19827,,Line,39091.7,19827.6,38909,19868.4,
Field,39319.1,19817.4,39426.1,19924.5,,39372.6,19871,Line,39598,20353,39408,19567,,Line,39450,19557,39666,20453,
Field,39426.1,19710.4,39533.2,19817.4,,39479.7,19763.9,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39533.2,19710.4,39640.2,19817.4,,39586.7,19763.9,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39426.1,19817.4,39533.2,19924.5,,39479.7,19871,Line,39598,20353,39408,19567,,Line,39450,19557,39666,20453,
Field,39533.2,19817.4,39640.2,19924.5,,39586.7,19871,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39212,19924.5,39319.1,20031.6,,39265.5,19978,Line,39141,20034,39091,19827,,Line,39141.6,20034.7,38957,20075.9,
Field,39319.1,19924.5,39426.1,20031.6,,39372.6,19978,Line,39598,20353,39408,19567,,Line,39450,19557,39666,20453,
Field,39212,20031.6,39319.1,20138.6,,39265.5,20085.1,Line,39141,20034,39389,21063,,Line,39141.6,20034.7,38957,20075.9,
Field,39319.1,20031.6,39426.1,20138.6,,39372.6,20085.1,Line,39598,20353,39408,19567,,Line,39450,19557,39666,20453,
Field,39426.1,19924.5,39533.2,20031.6,,39479.7,19978,Line,39598,20353,39408,19567,,Line,39450,19557,39666,20453,
Field,39533.2,19924.5,39640.2,20031.6,,39586.7,19978,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39426.1,20031.6,39533.2,20138.6,,39479.7,20085.1,Line,39598,20353,39408,19567,,Line,39450,19557,39666,20453,
Field,39533.2,20031.6,39640.2,20138.6,,39586.7,20085.1,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39640.2,19710.4,39854.4,19924.5,,39747.3,19817.4,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39854.4,19710.4,40068.5,19924.5,,39961.4,19817.4,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,39640.2,19924.5,39854.4,20138.6,,39747.3,20031.6,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39854.4,19924.5,40068.5,20138.6,,39961.4,20031.6,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,40068.5,19282.1,40496.8,19710.4,,40282.6,19496.3,Line,39734,17977.8,40474,21055,,Line,40226,20202,39993,19236,
Field,40496.8,19282.1,40925,19710.4,,40710.9,19496.3,Line,39734,17977.8,40474,21055,,Line,40226,20202,39993,19236,
Field,40068.5,19710.4,40175.6,19817.4,,40122,19763.9,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,40175.6,19710.4,40282.6,19817.4,,40229.1,19763.9,Line,39734,17977.8,40474,21055,,Line,40226,20202,39993,19236,
Field,40068.5,19817.4,40175.6,19924.5,,40122,19871,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,40175.6,19817.4,40282.6,19924.5,,40229.1,19871,Line,39734,17977.8,40474,21055,,Line,40226,20202,39993,19236,
Field,40282.6,19710.4,40496.8,19924.5,,40389.7,19817.4,Line,39734,17977.8,40474,21055,,Line,40226,20202,39993,19236,
Field,40068.5,19924.5,40175.6,20031.6,,40122,19978,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,40175.6,19924.5,40282.6,20031.6,,40229.1,19978,Line,39734,17977.8,40474,21055,,Line,40226,20202,39993,19236,
Field,40068.5,20031.6,40175.6,20138.6,,40122,20085.1,Line,40226,20202,39993,19236,,Line,39734,17977.8,40474,21055,
Field,40175.6,20031.6,40282.6,20138.6,,40229.1,20085.1,Line,39734,17977.8,40474,21055,,Line,40226,20202,39993,19236,
Field,40282.6,19924.5,40496.8,20138.6,,40389.7,20031.6,Line,39734,17977.8,40474,21055,,Line,40226,20202,39993,19236,
Field,40496.8,19710.4,40925,20138.6,,40710.9,19924.5,Line,39734,17977.8,40474,21055,,Line,40226,20202,39993,19236,
Field,39212,20138.6,39319.1,20245.7,,39265.5,20192.2,Line,39141,20034,39389,21063,,Line,39120,20068,39230,20524,
Field,39319.1,20138.6,39426.1,20245.7,,39372.6,20192.2,Line,39598,20353,39408,19567,,Line,39141,20034,39389,21063,
Field,39212,20245.7,39319.1,20352.8,,39265.5,20299.2,Line,39141,20034,39389,21063,,Line,39120,20068,39230,20524,
Field,39319.1,20245.7,39426.1,20352.8,,39372.6,20299.2,Line,39141,20034,39389,21063,,Line,39548.8,20451.8,39528,20369,
Field,39426.1,20138.6,39533.2,20245.7,,39479.7,20192.2,Line,39598,20353,39408,19567,,Line,39450,19557,39666,20453,
Field,39533.2,20138.6,39640.2,20245.7,,39586.7,20192.2,Line,39450,19557,39666,20453,,Line,39598,20353,39408,19567,
Field,39426.1,20245.7,39533.2,20352.8,,39479.7,20299.2,Line,39548.8,20451.8,39528,20369,,Line,39598,20353,39408,19567,
Field,39533.2,20245.7,39640.2,20352.8,,39586.7,20299.2,Line,39598,20353,39408,19567,,Line,39450,19557,39666,20453,
Field,39212,20352.8,39319.1,20459.8,,39265.5,20406.3,Line,39141,20034,39389,21063,,Line,39120,20068,39230,20524,
Field,39319.1,20352.8,39426.1,20459.8,,39372.6,20406.3,Line,39465,20470,39597,21016,,Line,39493.5,20464.6,39465.8,20470.9,
Field,39212,20459.8,39319.1,20566.9,,39265.5,20513.4,Line,39141,20034,39389,21063,,Line,39230.3,20524,39128.8,20546.7,
Field,39319.1,20459.8,39426.1,20566.9,,39372.6,20513.4,Line,39465,20470,39597,21016,,Line,39493.5,20464.6,39465.8,20470.9,
